0	1
0.0001	0.9996970600254744
0.0101	0.9702086038932655
0.0201	0.9422153919187015
0.0301	0.9155871208825351
0.040100000000000004	0.8902133223416604
0.050100000000000006	0.8659987504247105
0.0601	0.842860179218929
0.07010000000000001	0.8207240961932308
0.0801	0.7995249895665213
0.0901	0.779204043519441
0.10010000000000001	0.7597081220349013
0.1101	0.740988962396579
0.1201	0.723002524487667
0.1301	0.7057084582089121
0.1401	0.6890696620501643
0.15009999999999998	0.6730519131250834
0.1601	0.6576235540289584
0.1701	0.6427552254557302
0.18009999999999998	0.628419636088565
0.1901	0.6145913631677788
0.2001	0.6012466785454436
0.21009999999999998	0.5883633960959478
0.2201	0.5759207371612738
0.2301	0.5638992113351669
0.24009999999999998	0.5522805103788245
0.2501	0.5410474134460215
0.2601	0.5301837021023472
0.2701	0.5196740838695788
0.2801	0.5095041232256516
0.29009999999999997	0.4996601791533686
0.3001	0.49012934846462736
0.3101	0.48089941423744814
0.3201	0.4719587987950286
0.3301	0.46329652073300387
0.3401	0.45490215556584046
0.3501	0.4467657996180615
0.3601	0.43887803683256255
0.3701	0.43122990820800694
0.3801	0.4238128836114014
0.3901	0.4166188357412811
0.4001	0.4096400160423196
0.4101	0.40286903239418076
0.4201	0.3962988284166013
0.4301	0.3899226642494125
0.4401	0.38373409868089564
0.4501	0.377726972510734
0.4601	0.37189539304518615
0.4701	0.366233719632145
0.48009999999999997	0.3607365501526238
0.4901	0.35539870839311216
0.5001	0.350215232230277
0.5101	0.34518136256572357
0.5201	0.3402925329541766
0.5301	0.33554435987341846
0.5401	0.33093263358885294
0.5501	0.3264533095696004
0.5601	0.3221025004166882
0.5701	0.31787646826717764
0.5801	0.3137716176410572
0.5901	0.3097844887004205
0.6001	0.30591175089288625
0.6101	0.30215019695343726
0.6201	0.29849673724087156
0.6301	0.2949483943868919
0.6401	0.29150229823753204
0.6501	0.28815568106814793
0.6601	0.28490587305459736
0.6701	0.2817502979845051
0.6801	0.2786864691936811
0.6901	0.27571198571383826
0.7001000000000001	0.27282452861872675
0.7101	0.2700218575567287
0.7201	0.26730180745876064
0.7301	0.2646622854111248
0.7401	0.26210126768364517
0.7501	0.25961679690406303
0.7601	0.2572069793703021
0.7701	0.2548699824927255
0.7801	0.25260403235906337
0.7901	0.2504074114151358
0.8001	0.2482784562549507
0.8101	0.24621555551415986
0.8201	0.24421714786124638
0.8301000000000001	0.24228172008114657
0.8401	0.24040780524636696
0.8501	0.2385939809709282
0.8601	0.2368388677427845
0.8701	0.23514112733060255
0.8801	0.23349946126104504
0.8901	0.23191260936293157
0.9001	0.23037934837486018
0.9101	0.22889849061306866
0.9201	0.22746888269651544
0.9301	0.22608940432630875
0.9401	0.22475896711681442
0.9501000000000001	0.22347651347587627
0.9601	0.22224101553176967
0.9701	0.2210514741046159
0.9801	0.21990691772011817
0.9901	0.21880640166360732
1.0001	0.21774900707246514
